Text1,Text2,Label
la representación de los altares de muertos ha cambiado a través de los siglos desde la introducción de la religión católica en el méxico prehispánico.,"después de la llegada de la religión católica en el méxico antiguo, el simbolismo de los ofrecimientos a los difuntos ha sufrido cambios a través del tiempo.",1
el elemento teatral de la cocina molecular también es muy atractivo para algunos.,por medio de la destilación al vacío es posible obtener la suave fragancia de una rosa.,0
"de acuerdo al porcentaje de los azúcares provenientes del agave que se utilice en la elaboración, se puede clasificar como 100% agave o tequila.","para su producción, 1ro se separan los azúcares que tienen las piñas de agave y se extrae la fibra. a continuación se determina que bebida se preparara a partir de sus ingredientes.",0
el elemento teatral de la cocina molecular también es muy atractivo para algunos.,la excentricidad con la que se presentan los platos en la cocina molecular es uno de los factores que la hacen tan popular.,1
"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.","resulta en una tradicional mezcla gastronómica, ya que los plátanos provienen de asia, originalmente introducidos en las islas canarias y que llegaron al continente americano.",0
"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.","las parásitos, bacterias y toxinas químicas culpables de las enfermedades transmitidas por los alimentos se encuentran más comúnmente en las carnes comerciales.",0
el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"el menú incorpora especialidades como el festival de alcachofa ahumada instantánea, esta está hecha con diferentes texturas de alcachofa, una microensalada con queso parmesano espolvoreado y oro de 24 quilates lo acompañan y todo se sirve en un tazón de saturno impregnado con humo de nogal.",0
"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","la técnica consiste en hervir líquido a la temperatura mínima, impidiendo que el calor destruya las moléculas del sabor mediante el uso de bajas presiones. antes que en las cocinas, este procedimiento era común en los laboratorios de química.",0
"en realidad, se trata de pequeños vehículos metálicos y de tracción humana cuyo peso puede llegar hasta los 300 kilogramos.",los plátanos y  camotes preparados  y consumidos como postre pueden considerarse parte de la cocina mexicana.,0
"a su vez, esto puede mejorar el estado de ánimo. investigaciones han revelado que los veganos pueden ser más felices que sus homólogos carnívoros.","la alimentación generalmente consiste en carnes, frutas, vegetales y todo lo que se pueda comer y se encuentre al alcance de las personas.",0
"méxico tiene una amplia gama de tradiciones y costumbres. una bastante común en las ciudades es la del carrito de los camotes, identificado por su particular silbido.","en la parte superior del carrito, existe un espacio que el camotero emplea para poner los aderezos, alcanzar las monedas y preparar sus productos.",0
una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,"la alimentación más frecuente para las personas consta de carne, frutas, verduras, raíces y en general cualquier cosa comestible que esté a nuestro alrededor.",0
"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","en la carta hay singulares platillos como el “festival de alcachofa ahumada instantánea”, formada por diveresas texturas de alcachofa, servida con una ensalada minimalista y queso parmesano esparcido con oro de primera ley sobre un bol de saturno ocupado por humo de nogal.",0
"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","de igual manera, las personas veganas gozan de una vida más sana y longeva si se compara con los consumidores de alimentos cárnicos.",0
"durante el período del imperio mongol que se expandió por el territorio chino, esta forma de conservar el pescado quedó parcialmente olvidada, quizás por ser las costumbres mongolas más carnívoras.",esta manera de conservar al pescado fue olvidada y todo seguro gracias a que las costumbres mongolas fueran las mas carnívoras durante el imperio mongol.,1
esta bebida se ha ganado un lugar importante entre los símbolos de identidad nacional.,para poder seguir manteniendo estos estándares de calidad existe un organismo que se encarga de hacer efectiva la norma oficial del tequila.,0
"de acuerdo al porcentaje de los azúcares provenientes del agave que se utilice en la elaboración, se puede clasificar como 100% agave o tequila.",el tequila tiene muchos destinos como el envasado o la obtención de tequila reposado.,0
"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.","el alimento original usualmente va condimentado con una mezcla de muchas especias que tienen en su composición básica canela, cilantro, orégano, comino, entre otras.",0
"los altares de tres niveles muestran el cielo, la tierra y el inframundo.",en los cultos funerarios de este tipo de civilizaciones era normal dejar objetos de uso cotidiano como utensilios de oficio para orientar al difunto en su viaje hacia el otro mundo.,0
"usualmente, los altares están compuestos por varios niveles que representan la cosmovisión, el mundo material y el inmaterial.",aquellos altares que tienen siete niveles son los más tradicionales ya que simbolizan los siete niveles que atraviesa el alma para llegar a su descanso.,0
"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","a pesar de que sous vide es catalogado como un método de gastronomía molecular, el procedimiento es muy simple, y similar la cocina tradicional, lo más esencial es el tiempo y la temperatura.",1
las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,"en la parte superior el carrito tiene una superficie donde el camotero acomoda los aderezos, prepara sus productos y tiene a la mano las monedas.",0
los altares de siete niveles son los más convencionales y representan los siete niveles que debe atravesar el alma para poder llegar al descanso.,este día del año sobresalen algunas características esenciales como los colores y el espíritu de méxico.,0
el proceso que se empleaba en china era muy novedoso se dejaba enmohecer el arroz con aspergillus oryzae que tiene un aspecto de polvo verde y se metían los pescados enteros en ánforas bien selladas.,lo que concluyo del pescado conservado  fue un muy mal olor y en una sola pieza.,0
"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.",este estilo de vida ha ido en aumento y por consiguiente el consumo de estos alimentos y en general son accesibles.,0
"el moho se dedica a consumir los hidratos de carbono existentes en el arroz debido a la acción de los enzimas, éstos poseen la capacidad de transformar las cadenas complejas de hidratos de carbono presentes en arroz azúcares simples (glucosa), de la misma forma estos enzimas digestivos del propio pescado rompen las proteínas de su carne para obtener los diferentes aminoácidos.",ello provocaría una revolución en las costumbres alimenticias relacionadas con el pescado.,0
"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.",el sous vide es un método de cocción que preserva la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,0
"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.","por otro lado, los veganos suelen vivir más tiempo y de manera más saludable.",1
el proceso que se empleaba en china era muy novedoso se dejaba enmohecer el arroz con aspergillus oryzae que tiene un aspecto de polvo verde y se metían los pescados enteros en ánforas bien selladas.,el vinagre de arroz se invento en el siglo xvii y así modificar la manera en la que se comía el nare-zushi.,0
todos ellos se componen de aromas que simbolizan la purificación del alma. el aroma es capaz de guiar o atraer a los difuntos.,el altar de muertos es una mezcla del ideas prehispánicas y creencias religiosas españolas.,0
"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.","de la misma manera, ya que la comida no tiene grasas saturadas, es más sencillo prevenir enfermedades cardiovasculares.",0
"usualmente, los altares están compuestos por varios niveles que representan la cosmovisión, el mundo material y el inmaterial.","la tortilla, los platos de mole y pozole son platillos tradicionales en los criollos al igual que en las ofrendas.",0
los colores y el ánimo mexicano son factores fundamentales en esta época del año que resaltan lo especial de esta fecha.,"la ofrenda a los difuntos es una creación figurativa que resulta de la unión de idearios precolombinos y sus maneras de interpretar el mundo, y de la religión que los conquistadores trajeron.",0
"una de las referencias escritas más tempranas sobre el uso del sushi en japón data del año 718 como parte de un tratado de leyes denominado yororitsuryo, en el se hace referencia al uso del sushi como forma de pago de impuestos.",este método para conservar el pescado hace también que las enzimas del pescado generen el saborizante inosina monofosfato.,0
"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.",realmente la cocina molecular o gastronomía molecular es usada con mayor frecuencia en ámbitos de medios que en hostelería.,0
son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,usualmente se usan como descripción de los cambios que sufren los alimentos al ser cocinados.,1
"no hay que confundir este pincho con la especia de albondiguilla cárnea llamada keppe, ya que este suele basarse en carnes crudas picadas o molidas.","este platillo en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado, aunque tradicionalmente se prepara con cordero, dependiendo de los gustos locales y prohibiciones religiosas.",0
"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.",en los restaurantes experimentales se usa un nuevo método que potencializa el sabor y la textura de los alimentos combinando la congelación con deshidratación.,1
"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.",la vitamina c tiene como resultado dermatológico una piel más sana. la atención de la piel es un punto a tomar en cuenta.,0
"asimismo, es más fácil prevenir distintos tipos de enfermedades como las cardíacas debido al hecho de que contienen menos grasas saturadas.",de esta manera es más sencillo evitar algunos padecimientos como las afecciones del corazón por la razón de que las grasas saturadas están presentes en menor cantidad.,1
"las calaveras son dulces que representan alusiones a la muerte, pueden ser de azúcar, chocolate o amaranto.","la tortilla, los platos de mole y pozole son platillos tradicionales en los criollos al igual que en las ofrendas.",0
"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.",el veganismo es la opción más saludable y benéfica para el organismo.,0
"esa conciencia pervivía en el lugar de los muertos, en donde requería alimento y algunas ayudas espirituales que podían ser otorgadas para permitirles continuar su existencia inmortal.","el pensamiento de los conquistadores, así como su manera de ver al mundo terminaron en un sincretismo con el pensamiento prehispánico, lo que origina la ofrenda de los fallecidos.",0
"en realidad, se trata de pequeños vehículos metálicos y de tracción humana cuyo peso puede llegar hasta los 300 kilogramos.",sus tres ruedas están forradas de caucho vulcanizado para contrarrestar la fricción y tienen un alma de metal que les permite soportar todo el peso.,0
"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","un gran método de cocción, por su cualidad de mantener la integridad de los alimentos aunque pasen por largo tiempo al calor es el sous vide.",0
"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","el menú incorpora especialidades como el festival de alcachofa ahumada instantánea, esta está hecha con diferentes texturas de alcachofa, una microensalada con queso parmesano espolvoreado y oro de 24 quilates lo acompañan y todo se sirve en un tazón de saturno impregnado con humo de nogal.",0
el tequila puede tener varios destinos como el envasado o ser enviado para la obtención de tequila reposado.,dependiendo del porcentaje de azúcar que vengan del agave al momento de la elaboración puede clasificarse como 100% agave o tequila.,1
el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"por otro lado, a algunas personas, la teatralidad de la cocina molecular les resulta más interesante.",1
"con esta tradición, se busca rendir tributo a los antepasados familiares, a los difuntos cercanos o a personajes importantes.","la ofrenda a los difuntos es una creación figurativa que resulta de la unión de idearios precolombinos y sus maneras de interpretar el mundo, y de la religión que los conquistadores trajeron.",0
son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,"una empresa que utiliza varias de estas técnicas en su menú se encuentra en londres, se trata de caterers bubble.",0
los sabores más delicados pueden preservarse con un poco de ciencia.,"la congelación con deshidratación, uno de los novedosos métodos usados en los restaurantes que experimentan, aumenta el sabor y la textura en cada bocado.",0
"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.","el camotero dispone los aderezos sobre una plancha en la parte superior del carrito, donde también finaliza la preparación de los productos y guarda cambio en monedas.",1
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.",para calentar a temperaturas bajas y mantener la integridad de los alimentos existe una forma de cocción llamada sous vide.,0
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","la cual consiste en hervir a bajas temperaturas y por largo tiempo el agua para evitar destruir sus moléculas, se ha usado desde antes en los laboratorios químicos y ahora se está implementando a la cocina.",1
"como el carrito mantiene el calor, el vapor que genera es empleado para silbar fuerte y distintivamente.","para producir su característico silbido, se utiliza el vapor que genera el horno al calentarse.",1
"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.","tradicionalmente este platillo se prepara con carne de cordero, pero puede variar dependiendo de los gustos locales y de sus prohibiciones religiosas. actualmente se puede preparar con carne de cordero, cabra, pollo, cerdo o pescado.",0
el tequila puede tener varios destinos como el envasado o ser enviado para la obtención de tequila reposado.,la designación de origen es una lista que se utiliza para cuidar legalmente a los creadores de ciertos alimentos que se elaboran en un lugar específico.,0
todos ellos se componen de aromas que simbolizan la purificación del alma. el aroma es capaz de guiar o atraer a los difuntos.,las ofrendas de 2 pisos son un símbolo de la segmentación del paraíso y lo terrenal.,0
"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","en méxico hay una gran variedad de costumbres y tradiciones. una de ellas son los carritos de camotes, los cuales se distinguen por su silbido característico.",0
"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.",sous vide permite cocinar alimentos a bajas temperaturas por tiempos de larga duración.,1
"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","por ejemplo, se puede utilizar la destilación al vacío para extraer el aroma de los pétalos de rosa.",0
"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","para potenciar en cada porción el sabor y la textura, en restaurantes experimentales utilizan un procedimiento novedoso, que es la congelación con deshidratación.",0
"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.",los sabores más delicados pueden conservarse con un poco de ciencia.,0
las flores fungen como ornato en todo altar y sepulcro y son un símbolo de bienvenida.,"un elemento característico es poner una ofrenda casera para rendir tributo a los familiares difuntos y en la cual se ofrendan comida, plantas y cosas usadas a diario por el occiso.",0
"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.","otra circunstancia a considerar es el cuidado dermatológico, ya que la vitamina c provoca una piel más saludable.",1
"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.",sus tres ruedas están forradas de caucho vulcanizado para contrarrestar la fricción y tienen un alma de metal que les permite soportar todo el peso.,0
"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","aun cuando el sous vide se etiqueta como una técnica de la gastronomía molecular, es un método muy simple y como en la cocina de toda la vida, lo más importante es el tiempo y la temperatura.",0
"en esta variedad, se ponen seis bloques de carne en una varilla, de ahí el nombre. es común servirlo en un plato.",la carne es cortada a lo largo por un cuchillo muy largo y se sirve con pan de pita o envuelto en una tortilla.,0
"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.","la carne que es asada o cocida envuelta en carne prensada en hornillos verticales, son conocidos como kebab, los cuales se sirven sobre platos.",0
"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","de igual forma, el factor dramático de la cocina molecular es fascinante para diversas personas.",0
"para los procesos posteriores, se clasifica en distintas clases como blanco, joven, reposado, añejo o de reserva. las clasificaciones se basan en las características de la bebida.","en sus inicios se consideró como una bebida que se tomaba sola, pero se ha creado toda una cultura alrededor de la preparación de cocteles en méxico.",0
"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","una técnica innovadora de la que se dispone en las cocinas moleculares es el congelamiento en seco, la cual magnifica las sensaciones en cada mordisco.",1
"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","mediante la aplicación de métodos científicos, es posible preservar los sabores más sutiles y delicados.",0
"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","a pesar de que el sous vide es una forma bastante segura de cocinar, un pedazo de carne mal preparado seguirá siendo malo sin importar la forma de cocinarlo.",0
"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.",todo se pone en una vara de metal en una hornilla especial para este tipo de platillo.,0
son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,los sabores más sofisticados pueden conservarse con un poco de ciencia.,0
son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,los sabores más tenues pueden conservarse utilizando algo de ciencia.,0
de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,en 1910 miles de japoneses inmigraron a los eeuu para incorporarse en la industria de levantamiento de vías del tren.,1
una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,el cuidado de la salud se debería de mantener comiendo ciertos alimentos y mantener restricciones con unos cuantos.,0
la carne se corta a lo largo con un cuchillo de gran longitud y se sirve acompañado con pan de pita o envuelto en una tortilla.,en una hornilla especial se coloca un pincho de metal para este tipo de platillo.,0
"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.","en ausencia de la carne en dietas alternativas, es de vital importancia tener un equilibrio de proteínas porque ella tiene un alto valor de nutrientes.",0
"las calaveras son dulces que representan alusiones a la muerte, pueden ser de azúcar, chocolate o amaranto.","una de las cosas más representativas es la ofrenda en honor a los muertos de la familia, donde se ponen alimentos, flores, y objetos de uso cotidiano del difunto.",0
"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.",una de las causas de tumores malignos es el alto nivel de hormonas y estrógenos.,0
el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"la atractiva esencia de los pétalos de rosa puede ser obtenida con la destilación al vacío, por dar un ejemplo.",0
"usualmente, los altares están compuestos por varios niveles que representan la cosmovisión, el mundo material y el inmaterial.",lo que hace especial a esta fecha son los colores y el ánimo del mexicano.,0
"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.","las afecciones que son transmitidas por el consumo de alimentos, los parásitos, toxinas químicas y las bacterias son más propensas de aparecer en alimentos cárnicos producidos comercialmente.",0
el término kebab hace referencia a carne que es asada o cocida en rollos de carne prensada en un hornillo vertical y puede ser servido sobre platos.,"no se debe confundir este pincho con la especia de albondiguilla de carne llamada kepí, pues este comúnmente se basa en carnes sin cocinar molidas o picadas.",0
el tequila joven resulta de la mezcla del tequila blanco con alguno de los demás.,es una institución interprofesional donde se reúnen todos los agentes productivos ligados a la elaboración del tequila desde el 16 de diciembre de 1993.,0
"los altares de tres niveles muestran el cielo, la tierra y el inframundo.","una particularidad es el montaje de altares domésticos en honor de los muertos de la familia con la intención de ofrecer alimento, flores y objetos que solía usar el difunto",0
