,Oración 1,Oración 2,Similitud
47,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".",el pan puede ser diferente con relación a quién prepare el platillo. cabe aclarar que esto no es lo único que puede variar.,0.4758950173854828
48,"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.",hoy en día se consume todos los días en todos los hogares iraníes.,0.4775528013706207
49,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"todo se pone en una hornilla diseñada para este tipo de comida, en una vara de metal.",0.4784148335456848
50,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"el shish significa ""seis"" en persa. suele servirse con arroz y otras guarniciones y es bastante reconocido en estados unidos.",0.4844779670238495
51,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,los habitantes de irán comen kebab el día del año nuevo persa. comenzaron a hacerlo después de la época en la que solo los reyes podían permitirse comerlo.,0.4853876233100891
52,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"la otra variación de kebab consiste en un tronco, el cual es hecho con alternaciones de carne marinada y picada en forma de bollitos y láminas de carne.",0.485742449760437
53,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".",en españa es muy común encontrar esta última forma.,0.4864489436149597
54,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"los pedazos de carne son más pequeños en los palitos de madera. el plato se acompaña con “pide”, pan plano turco.",0.4869014620780945
55,actualmente se consume a diario en todos los hogares iraníes.,la carne pensada en una especie de horno vertical que puede ser servida sobre platos es denominada kebab.,0.48768994212150574
56,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,consta de un palito de metal o madera y está dividido en pequeños bloques de diferentes tipos de carne o pescado (principalmente pez espada) que se asa a la parrilla y puede ser acompañado con o sin vegetales.,0.48779621720314026
57,"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.",esto no es lo único que puede cambiar ya que dependiendo de quién cocine el platillo el pan puede ser diferente.,0.48853933811187744
58,actualmente se consume a diario en todos los hogares iraníes.,"un platillo que es bastante reconocido en estados unidos es el shish significa ""seis"" en persa, éste suele servirse con arroz y otras guarniciones.",0.48903539776802063
59,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"en esta variedad, 6 bloques de carne son puestos en una varilla, de ahí el nombre. es típico servirlo en un plato.",0.4891514778137207
60,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"la otra variante de kebab se compone de un tronco, el cual se crea alternando bollos de carne picada y marinada con láminas de carne.",0.49056190252304077
61,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"los ingredientes se ponen en un pincho de metal y pasa por una hornilla especial, sello de este tipo de comida.",0.4916957914829254
62,actualmente se consume a diario en todos los hogares iraníes.,el pan puede ser diferente con relación a quién prepare el platillo. cabe aclarar que esto no es lo único que puede variar.,0.4917259216308594
63,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"este platillo pan plano turco ""pide"", se come acompañado con los pedacitos de carne que son más pequeños en los palillos de madera.",0.4932490587234497
64,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".","y no se queda ahí, puesto que el pan puede cambiar como cambia el cocinero.",0.49349746108055115
65,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.",esto no es lo único que puede cambiar ya que dependiendo de quién cocine el platillo el pan puede ser diferente.,0.494875431060791
66,"en irán, hay muchas variaciones del mismo platillo, y una de las últimas tendencias es cocinarlo también con pescado o pavo.",esto no es lo único que puede cambiar ya que el pan puede variar dependiendo el chef que cocine esta comida.,0.4956852197647095
67,existen dos tipos de kebab y sus diferencias se originan de acuerdo al país en el que se cocine.,esto no es lo único que puede cambiar ya que el pan puede variar dependiendo el chef que cocine esta comida.,0.49604541063308716
68,"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.",hoy en día se consume todos los días en todos los hogares iraníes.,0.4972899258136749
69,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"hoy día, el consumo de este platillo iraní es habitual en las tierras de la antigua persia.",0.49927660822868347
70,"después de esa época en la que solo reyes podían permitirse comer un kebab, los habitantes de irán empezaron a comerlo el día del año nuevo persa.",en españa es muy común encontrar esto.,0.49999701976776123
71,"el alimento original va generalmente condimentado con una mezcla de numerosas especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.",hoy en día se consume todos los días en todos los hogares iraníes.,0.5001745223999023
72,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"las salsas diferencian a este plato de cualquier otro, las grandes protagonistas.",0.501023530960083
73,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".","el calor lo cocina como si fuera una parrilla o barbacoa, la carne se cocina lentamente para que se caliente homogéneamente.",0.501161515712738
74,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"para elaborarlo, se insertan varios cubitos de carne o pescado, en especial pez espada, en pinchos de metal o de madera, y pueden ser intercalados con vegetales, posteriormente se asan en una parrilla.",0.5012871623039246
75,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"hubo una época en la que sólo los reyes tenían la posibilidad de comer kebab, pero después de eso, los habitantes de irán empezaron a consumirlo en el año nuevo persa.",0.5015584230422974
76,el término kebab hace referencia a carne que es asada o cocida en rollos de carne prensada en un hornillo vertical y puede ser servido sobre platos.,hoy en día se consume todos los días en todos los hogares iraníes.,0.5016449093818665
77,"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.",esto no es lo único que puede cambiar ya que dependiendo de quién cocine el platillo el pan puede ser diferente.,0.5017837882041931
78,"se denomina döner y significa ""que da vueltas"", lo que hace referencia a la forma de cocinar una mezcla de carne sazonada con forma de cono.",hoy en día se consume todos los días en todos los hogares iraníes.,0.5020687580108643
79,actualmente se consume a diario en todos los hogares iraníes.,"además, el platillo puede variar más, por ejemplo, el pan puede ser diferente, según quien lo prepare.",0.5022212266921997
80,actualmente se consume a diario en todos los hogares iraníes.,"una de las últimas tendencias en irán es cocinarlo con pescado o pavo, aunque hay muchas variaciones del mismo plato.",0.5022532343864441
81,actualmente se consume a diario en todos los hogares iraníes.,"sin embargo, el tronco es cocinado en vertical con el objetivo de ahorrar espacio y es una mezcla más que una pieza única de carne.",0.502355694770813
82,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"con ayuda de un cuchillo largo, la carne se corta y se sirve acompañada de pan pita o de tortillas.",0.5026136040687561
83,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"los pequeños pedazos de carne son más diminutos en los palillos de madera. este plato se consume acompañado de “pide”, un pan plano turco.",0.5030532479286194
84,todo se coloca en una vara de metal en una hornilla especial para este tipo de comida.,esto no es lo único que puede cambiar ya que dependiendo de quién cocine el platillo el pan puede ser diferente.,0.5036431550979614
85,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"en los pinchos de madera, los trozos de carne son más reducidos. este plato se come junto al pan plano turco “pide”.",0.5038310885429382
86,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"esta variante utiliza seis cubos de carne en un pincho, de ahí su nombre. y se emplata.",0.5071769952774048
87,la carne se corta a lo largo con un cuchillo de gran longitud y se sirve acompañado con pan de pita o envuelto en una tortilla.,en españa es muy común encontrar esto.,0.5087385177612305
88,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,en una hornilla especial se coloca un pincho de metal para este tipo de platillo.,0.5093700885772705
89,actualmente se consume a diario en todos los hogares iraníes.,la carne es cortada a lo largo con un cuchillo de gran tamaño y es servido con pan de pita o sino envuelto en una tortilla.,0.5100580453872681
90,"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.","el calor lo cocina como si fuera una parrilla o barbacoa, la carne se cocina lentamente para que se caliente homogéneamente.",0.5109397172927856
91,"en el medio oriente, hay una amplia variedad de comidas en pinchos y que han sido adoptadas por otras partes de europa.",el pan puede ser diferente con relación a quién prepare el platillo. cabe aclarar que esto no es lo único que puede variar.,0.5140063762664795
92,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,con frecuencia esta última forma se encuentra especialmente en españa.,0.5142514109611511
93,todo se coloca en una vara de metal en una hornilla especial para este tipo de comida.,el pan puede ser diferente con relación a quién prepare el platillo. cabe aclarar que esto no es lo único que puede variar.,0.5142562389373779
94,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".",es frecuente encontrar esta última forma en españa.,0.5148405432701111
95,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.","este nombre que se le ha dado proviene de los persas, se remonta al empleo de este alimento para alimentar a sus reyes ancestrales y se traduce como ""carne a la parrilla"".",0.5162292122840881
96,actualmente se consume a diario en todos los hogares iraníes.,"en irán, hay un platillo con muchas variaciones del mismo, y una de las últimas preferencias es cocinarlo también con pescado o pavo.",0.5183424353599548
97,una de las grandes protagonistas de este plato y que lo diferencia de cualquier otro son las salsas.,esto no es lo único que puede cambiar ya que el pan puede variar dependiendo el chef que cocine esta comida.,0.5184909105300903
98,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"su nombre, döner, o “que da vueltas” hace referencia a la cocción del tronco de carne en forma de cono.",0.5189558267593384
99,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"tradicionalmente el cordero es la carne de este platillo, pero depende de las prohibiciones religiosas y de las preferencias de los lugareños, actualmente se cocina con carne de pescado, cerdo, pollo, cabra o cordero.",0.520087718963623
100,"en los palillos de madera, los pedacitos de carne son más pequeños. este plato se come acompañado del pan plano turco ""pide"".","el calor lo cocina como si fuera una parrilla o barbacoa, la carne se cocina lentamente para que se caliente homogéneamente.",0.5213136672973633
101,"la carne tradicional de este platillo es el cordero, pero depende de los gustos locales y prohibiciones religiosas, en la actualidad se prepara con carne de cordero, cabra, pollo, cerdo o pescado.",esto no es lo único que puede cambiar ya que el pan puede variar dependiendo el chef que cocine esta comida.,0.5215930938720703
102,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.","existen dos formas de kebab, por lo que sus variaciones se originan dependiendo al país en el que se prepare.",0.5217537879943848
103,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"en los pinchos de madera pequeños, los pedazos de carne son de menor dimensión. este plato se come con “pide”, es decir, pan plano turco.",0.5231694579124451
104,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,se conocen dos variantes comunes de kebab y sus matices se dan dependiendo del país en el que se prepare.,0.5234092473983765
105,actualmente se consume a diario en todos los hogares iraníes.,"pero el tronco no debe cocinarse en horizontal para ahorrar espacio y no es una pieza única de carne, sino una mezcla.",0.5244422554969788
106,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"su nombre, que significa “carne a la parrilla”, proviene de los persas, quienes servían este platillo a sus reyes.",0.5245504379272461
107,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.","el calor lo cocina como si fuera una parrilla o barbacoa, la carne se cocina lentamente para que se caliente homogéneamente.",0.524702250957489
108,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"shish significa seis en persa, se sirve con arroz y otros tipos de guarniciones y es muy conocido en estados unidos",0.5272142291069031
109,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"originalmente el platillo va la mayoría de las veces condimentado con una numerosa combinación de especias que incluyen en su composición básica comino, orégano, cilantro, canela, entre otras.",0.52747642993927
110,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"la otra variación del kebab se sirve en un tronco, el cual se hace con variaciones de carne marinada en forma de bollitos y láminas de carne.",0.5279163122177124
111,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.","los persas le dieron su nombre, ellos usaban este alimento para dar de comer a sus monarcas y significa “carne a la parrilla”.",0.5282666683197021
112,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.",el pan puede ser diferente con relación a quién prepare el platillo. cabe aclarar que esto no es lo único que puede variar.,0.5290318131446838
113,"en irán, hay muchas variaciones del mismo platillo, y una de las últimas tendencias es cocinarlo también con pescado o pavo.","el calor lo cocina como si fuera una parrilla o barbacoa, la carne se cocina lentamente para que se caliente homogéneamente.",0.5309466123580933
114,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.","y no se queda ahí, puesto que el pan puede cambiar como cambia el cocinero.",0.5327951312065125
115,"su nombre proviene de los persas, los cuales empleaban este alimento para dar de comer a sus reyes y significa ""carne a la parrilla"".","además, el platillo puede variar más, por ejemplo, el pan puede ser diferente, según quien lo prepare.",0.5330100059509277
116,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"los persas le dieron su nombre, ellos usaban este alimento para dar de comer a sus monarcas y significa “carne a la parrilla”.",0.5330942273139954
117,actualmente se consume a diario en todos los hogares iraníes.,"el shish (del persa “seis”), se sirve con arroz y otras guarniciones y es muy popular en estados unidos.",0.5332785844802856
118,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,la segunda variante de kebab se arma alternando carne picada y carne marinada en forma de bollos y filetes que se colocan en un tronco.,0.5339363217353821
119,actualmente se consume a diario en todos los hogares iraníes.,"este platillo en pincho no debe confundirse con el keppe, que es una albondiguilla cárnea, pues éste suele hacerse con base en carne cruda picada o molida.",0.5339804887771606
120,actualmente se consume a diario en todos los hogares iraníes.,"está formado de un pincho de metal o madera con pequeños cubos de numerosos tipos de carne o pescado, en especial el pez espada, con o sin vegetales, que es asado en una parrilla.",0.5354050397872925
121,existen dos tipos de kebab y sus diferencias se originan de acuerdo al país en el que se cocine.,esto no es lo único que puede cambiar ya que dependiendo de quién cocine el platillo el pan puede ser diferente.,0.5354743599891663
122,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.",actualmente se come todos los días en cada uno de los hogares iraníes.,0.5363419651985168
123,"después de esa época en la que solo reyes podían permitirse comer un kebab, los habitantes de irán empezaron a comerlo el día del año nuevo persa.",esto no es lo único que puede cambiar ya que el pan puede variar dependiendo el chef que cocine esta comida.,0.5365778803825378
124,actualmente se consume a diario en todos los hogares iraníes.,"en esta variedad, 6 bloques de carne son puestos en una varilla, de ahí el nombre. es típico servirlo en un plato.",0.5366734862327576
125,"en los palillos de madera, los pedacitos de carne son más pequeños. este plato se come acompañado del pan plano turco ""pide"".",esta forma no es muy distante a lo que conocemos como un banquete medieval donde se cocía el cerdo atravesado por un palo y asado a la hoguera.,0.5393829345703125
126,"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.","el calor lo cocina como si fuera una parrilla o barbacoa, la carne se cocina lentamente para que se caliente homogéneamente.",0.5394909381866455
127,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,es frecuente encontrar esta última forma en españa.,0.5398211479187012
128,"pero el tronco se cocina en vertical para ahorrar espacio y no es una pieza única de carne, sino una mezcla.",hoy en día se consume todos los días en todos los hogares iraníes.,0.539882481098175
129,existen dos tipos de kebab y sus diferencias se originan de acuerdo al país en el que se cocine.,la carne pensada en una especie de horno vertical que puede ser servida sobre platos es denominada kebab.,0.5405399203300476
130,"la fuente de calor actúa como si fuera una parrilla o barbacoa, la carne se va asando paulatinamente para que el calor penetre igual por todos lados.",hoy en día se consume todos los días en todos los hogares iraníes.,0.5405941605567932
131,"consiste en un palito de metal o madera con pequeños bloques de varios tipos de carne o pescado (especialmente pez espada) con o sin vegetales, que es asado en una parrilla.",esta forma no es muy distante a lo que conocemos como un banquete medieval donde se cocía el cerdo atravesado por un palo y asado a la hoguera.,0.5411608815193176
132,"el shish significa ""seis"" en persa y es bastante reconocido en estados unidos; suele servirse con arroz y otras guarniciones.",actualmente se come todos los días en cada uno de los hogares iraníes.,0.541271448135376
133,actualmente se consume a diario en todos los hogares iraníes.,hay muchas variaciones del mismo platillo en irán y una de las más recientes tendencias es cocinarlo también con pavo o pescado.,0.5413354635238647
134,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"está formado de un pincho de metal o madera con pequeños cubos de numerosos tipos de carne o pescado, en especial el pez espada, con o sin vegetales, que es asado en una parrilla.",0.5417924523353577
135,"existe una gran variedad de salsas, más o menos picantes, otras con base láctea pero que hacen que el plato adquiera una gran variedad de aromas y sabores.",hoy en día se consume todos los días en todos los hogares iraníes.,0.5421295762062073
136,actualmente se consume a diario en todos los hogares iraníes.,"el shish significa ""seis"" en persa. suele servirse con arroz y otras guarniciones y es bastante reconocido en estados unidos.",0.5427429676055908
137,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,el nombre proviene de la cantidad de cubitos de carne que se ensartan en el pincho. comúnmente se sirve en un plato.,0.5457316637039185
138,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"el sistema es parecido a la imagen colectiva del cerdo ensartado sobre una fogata, típico de los banquetes medievales.",0.5457648038864136
139,actualmente se consume a diario en todos los hogares iraníes.,existe un platillo llamado shish cuyo significado es “seis” en persa el cual es muy aceptado en estados unidos; con frecuencia se sirve con arroz y otras guarniciones.,0.5467998385429382
140,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,hay muchas variaciones del mismo platillo en irán y una de las más recientes tendencias es cocinarlo también con pavo o pescado.,0.5474721193313599
141,"el otro tipo de kebab consiste en un tronco, el cual es elaborado con alternaciones de carne picada y marinada en forma de bollitos y láminas de carne.",esto no es lo único que puede cambiar ya que dependiendo de quién cocine el platillo el pan puede ser diferente.,0.54751056432724
142,esto no es lo único que puede variar ya que el pan puede ser diferente con respecto a quién prepare el platillo.,"tradicionalmente, este platillo utilizaba carne de cordero, pero hoy en día también se utiliza la carne de cabra, pollo, cerdo o pescado, dependiendo de los gustos locales y las restricciones por religión",0.547774076461792
