,Oración 1,Oración 2,Similitud
33,en la época del siglo xvii se inventaba el vinagre de arroz y pronto cambiaría la forma de comer el nare-zushi (narezushi).,"a esta cosa, que se parece al sushi, se le decía nare-zushi.",0.3796713650226593
34,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","es factible que lentamente la gente viera que el arroz fermentado también se podía comer, pero que tenía un fuerte olor a pescado y un sabor sumamente ácido.",0.37997907400131226
35,en la actualidad se procura mejorar las variedades de arroz empleados en la elaboración del sushi.,esto ha provocado que los enzimas propios del pescado produzcan un fuerte sabor llamado inosina monofosfato (imp),0.3828437626361847
36,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,ahí el platillo fue bien recibido por que servía para conservar comida.,0.384496808052063
37,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,lo que resulta era un pescado conservado en una pieza y con un aroma desagradable,0.3861154615879059
38,"la forma de conservar el pescado en salazón era aplicable a las poblaciones que vivían a lo largo del río mekong, hoy en día es conocida en japón con el nombre de shiokara, una especie de salsa de pescado (similar al garum romano).",este sushi se le conoce como sushi madurado.,0.38815614581108093
39,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","﻿uno de los alimentos que se echa a perder es el pescado, por eso hace mucho tiempo se usaban diferentes formas fáciles como ahumar y salazar.",0.38817229866981506
40,"los cultivadores de arroz a lo largo del río mekong descubrieron la forma de conservar durante largos períodos de tiempo el pescado en arroz cocido, donde la fermentación proporciona diversos compuestos químicos que aromatizan y proporcionan sabor: ácido láctico y ácido acético (vinagre).",este sushi se le conoce como sushi madurado.,0.39091166853904724
41,el concepto del sushi empezó a ser conocido en california.,este sushi se le conoce como sushi madurado.,0.39243313670158386
42,"el moho se dedica a consumir los hidratos de carbono existentes en el arroz debido a la acción de los enzimas, éstos poseen la capacidad de transformar las cadenas complejas de hidratos de carbono presentes en arroz azúcares simples (glucosa), de la misma forma estos enzimas digestivos del propio pescado rompen las proteínas de su carne para obtener los diferentes aminoácidos.","el resultado es un pez entero increíblemente bien conservado, pero realmente con muy mal olor.",0.3924349546432495
43,"una de las referencias escritas más tempranas sobre el uso del sushi en japón data del año 718 como parte de un tratado de leyes denominado yororitsuryo, en el se hace referencia al uso del sushi como forma de pago de impuestos.",este sushi se le conoce como sushi madurado.,0.39361703395843506
44,a pesar de todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,en 1910 cerca de 40 mil japoneses se van a eeuu para construir vías ferroviarias.,0.3939479887485504
45,a pesar de todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,en 1910 cerca de 40 mil japoneses se van a eeuu para construir vías ferroviarias.,0.3939479887485504
46,a pesar de todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,en 1910 cerca de 40 mil japoneses se van a eeuu para construir vías ferroviarias.,0.3939479887485504
47,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,"pero anterior a ese período, el sushi ya estaba difundido por todo el mar japonés.",0.3958498239517212
48,"una de las referencias escritas más tempranas sobre el uso del sushi en japón data del año 718 como parte de un tratado de leyes denominado yororitsuryo, en el se hace referencia al uso del sushi como forma de pago de impuestos.","a esta cosa, que se parece al sushi, se le decía nare-zushi.",0.39624711871147156
49,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","﻿en la antigüedad se usaban mucho el pescado para ahumar y salazar, esto era porque era un alimento que se echaba a perder muy rápido.",0.396700918674469
50,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,al sushi también se le designa el nombre de nare-zushi que significa sushi madurado.,0.39694544672966003
51,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).",pero anterior al periodo mongol ya se había dado a conocer el sushi a lo largo del mar del japón.,0.4011228680610657
52,"su preparación posterior, tras sacarlo de las ánforas era simple: se le quitaban las entrañas, se tiraba el arroz y la carne se disponía en piezas para su consumo.",esto ha provocado que los enzimas propios del pescado produzcan un fuerte sabor llamado inosina monofosfato (imp),0.4026374816894531
53,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","la nueva forma de comer así pescado crudo con arroz le llamaron sushi rápido, pues era simple y mucho más rápido prepararlo.",0.40365663170814514
54,en japón este plato proliferó bajo el concepto de una nueva forma de conservar el pescado.,a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.40386641025543213
55,en japón este plato proliferó bajo el concepto de una nueva forma de conservar el pescado.,a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.40386641025543213
56,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,aun así con todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,0.40609103441238403
57,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,aun así con todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,0.40609103441238403
58,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,aun así con todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,0.40639033913612366
59,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,aun así con todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,0.40639033913612366
60,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,"los pueblos que había junto al mar no necesitaban hacer esto, pues todo el año tenían alimento del mar, o sea pescado.",0.40693530440330505
61,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","los pueblos que había junto al mar no necesitaban hacer esto, pues todo el año tenían alimento del mar, o sea pescado.",0.4072246849536896
62,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,lo que resulta era un pescado conservado en una pieza y con un aroma desagradable,0.40806493163108826
63,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,el arroz fermentado fue después descubierto como comestible aunque con un gusto acido y oloroso.,0.4080796241760254
64,"el sushi empieza a prepararse fuera de japón debido en parte a las inmigraciones de japoneses a otros países, uno de los países que acepta japoneses es eeuu para trabajar en la construcción de vías ferroviarias.","el resultado es un pez entero increíblemente bien conservado, pero realmente con muy mal olor.",0.4096384346485138
65,en la actualidad se procura mejorar las variedades de arroz empleados en la elaboración del sushi.,"a esta cosa, que se parece al sushi, se le decía nare-zushi.",0.4122294485569
66,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","hoy en día, tratamos de que loa arroces que se usan sean mejores.",0.41248637437820435
67,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,"cuando se descubrió el vinagre de arroz, se encontró que al mezclar el vinagre con el arroz recién cocinado ya no era necesario tener que fermentar el pescado para obtener el sabor y el aroma del nare-sushi.",0.41574621200561523
68,"los cultivadores de arroz a lo largo del río mekong descubrieron la forma de conservar durante largos períodos de tiempo el pescado en arroz cocido, donde la fermentación proporciona diversos compuestos químicos que aromatizan y proporcionan sabor: ácido láctico y ácido acético (vinagre).","a esta cosa, que se parece al sushi, se le decía nare-zushi.",0.41750240325927734
69,el resultado era un pescado conservado en una pieza y con un olor desagradable.,"a esta cosa, que se parece al sushi, se le decía nare-zushi.",0.417654424905777
70,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,este método para conservar el pescado hace también que las enzimas del pescado generen el saborizante inosina monofosfato.,0.4180676341056824
71,las poblaciones de la costa no necesitaban aplicar estos métodos de conservación ya que disponían de pescado durante todo el año.,este sushi se le conoce como sushi madurado.,0.41849327087402344
72,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,lo que resulta era un pescado conservado en una pieza y con un aroma desagradable.,0.41912633180618286
73,"el moho se dedica a consumir los hidratos de carbono existentes en el arroz debido a la acción de los enzimas, éstos poseen la capacidad de transformar las cadenas complejas de hidratos de carbono presentes en arroz azúcares simples (glucosa), de la misma forma estos enzimas digestivos del propio pescado rompen las proteínas de su carne para obtener los diferentes aminoácidos.","a esta cosa, que se parece al sushi, se le decía nare-zushi.",0.4195924401283264
74,en japón se emplea una variedad de arroz denominada koshihikari su capacidad para compactarse se encuentra en la tipología de los arroces glutinosos.,esto ha provocado que los enzimas propios del pescado produzcan un fuerte sabor llamado inosina monofosfato (imp),0.4213450849056244
75,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).",lo que resulta era un pescado conservado en una pieza y con un aroma desagradable,0.4221406877040863
76,el concepto del sushi empezó a ser conocido en california.,"a esta cosa, que se parece al sushi, se le decía nare-zushi.",0.42384597659111023
77,en la actualidad se procura mejorar las variedades de arroz empleados en la elaboración del sushi.,el arroz fermentado fue después descubierto como comestible aunque con un gusto acido y oloroso.,0.42644965648651123
78,este tipo de sushi se hizo muy popular y pronto se vendía en puestos callejeros en las zonas más humildes de osaka.,esto ha provocado que los enzimas propios del pescado produzcan un fuerte sabor llamado inosina monofosfato (imp),0.4283725917339325
79,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","debido a su preparación simple, eficaz y rápida, a esta nueva forma de comer arroz con pescado crudo se le denominó sushi rápido.",0.42875269055366516
80,a pesar de todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,"para prepararlo después, se sacaba de las ánforas, se le retiraban las entrañas, el arroz se retiraba y ya entonces se ponía la carne en piezas para comerse.",0.4297330379486084
81,en la época del siglo xvii se inventaba el vinagre de arroz y pronto cambiaría la forma de comer el nare-zushi (narezushi).,"el resultado es un pez entero increíblemente bien conservado, pero realmente con muy mal olor.",0.43004322052001953
82,esta preparación rápida del sushi es la que se conoce mayoritariamente en la actualidad y su preparación rápida la ha convertido en un elemento de fast food.,este sushi se le conoce como sushi madurado.,0.43011876940727234
83,a pesar de todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.4348324239253998
84,a pesar de todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.4348324239253998
85,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).",en 1910 cerca de 40 mil japoneses se van a eeuu para construir vías ferroviarias.,0.43572917580604553
86,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).",en 1910 cerca de 40 mil japoneses se van a eeuu para construir vías ferroviarias.,0.43572917580604553
87,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).",en 1910 cerca de 40 mil japoneses se van a eeuu para construir vías ferroviarias.,0.43572917580604553
88,"el pescado es un alimento perecedero, es por esta razón por la que en la antigüedad se empleaban diversos métodos simples como el ahumado o el salazón.",en 1910 cerca de 40 mil japoneses se van a eeuu para construir vías ferroviarias.,0.4364100992679596
89,"el pescado es un alimento perecedero, es por esta razón por la que en la antigüedad se empleaban diversos métodos simples como el ahumado o el salazón.",en 1910 cerca de 40 mil japoneses se van a eeuu para construir vías ferroviarias.,0.4364100992679596
90,"el pescado es un alimento perecedero, es por esta razón por la que en la antigüedad se empleaban diversos métodos simples como el ahumado o el salazón.",en 1910 cerca de 40 mil japoneses se van a eeuu para construir vías ferroviarias.,0.4364100992679596
91,"una de las referencias escritas más tempranas sobre el uso del sushi en japón data del año 718 como parte de un tratado de leyes denominado yororitsuryo, en el se hace referencia al uso del sushi como forma de pago de impuestos.",a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.436435729265213
92,"una de las referencias escritas más tempranas sobre el uso del sushi en japón data del año 718 como parte de un tratado de leyes denominado yororitsuryo, en el se hace referencia al uso del sushi como forma de pago de impuestos.",a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.436435729265213
93,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","para su elaboración se necesitaba quitarle las ánforas, primero se le extraen las entrañas, después se tira el arroz y la carne se coloca en trozos para su comerse.",0.43678387999534607
94,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,lo que resulta era un pescado conservado en una pieza y con un aroma desagradable.,0.4388217329978943
95,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","ej japón usan un tipo de arroz que se llama koshihikari, cuya mayor característica es que se compacta; es decir que es arroz glutinoso.",0.43942031264305115
96,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,"ej japón usan un tipo de arroz que se llama koshihikari, cuya mayor característica es que se compacta; es decir que es arroz glutinoso.",0.4394909739494324
97,"este tipo de arroz es ideal para la elaboración del sushi, pero es reciente en la historia del sushi ya que fue creado en 1956, por la combinación de dos cepas diferentes de nourin no.1 y nourin no.22.",a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.4397991895675659
98,"este tipo de arroz es ideal para la elaboración del sushi, pero es reciente en la historia del sushi ya que fue creado en 1956, por la combinación de dos cepas diferentes de nourin no.1 y nourin no.22.",a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.4397991895675659
99,a pesar de todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,"para su elaboración se necesitaba quitarle las ánforas, primero se le extraen las entrañas, después se tira el arroz y la carne se coloca en trozos para su comerse.",0.4399593472480774
100,en la actualidad se procura mejorar las variedades de arroz empleados en la elaboración del sushi.,"pero anterior a ese período, el sushi ya estaba difundido por todo el mar japonés.",0.44027650356292725
101,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,"cuando se descubrió el vinagre de arroz, se encontró que al mezclar el vinagre con el arroz recién cocinado ya no era necesario tener que fermentar el pescado para obtener el sabor y el aroma del nare-sushi.",0.4424065947532654
102,el resultado era un pescado conservado en una pieza y con un olor desagradable.,en 1910 mas de treinta y cinco mil japoneses llegan a estados unidos para construir líneas ferroviarias.,0.44330063462257385
103,el concepto del sushi empezó a ser conocido en california.,a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.44501635432243347
104,el concepto del sushi empezó a ser conocido en california.,a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.44501635432243347
105,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).",al sushi también se le designa el nombre de nare-zushi que significa sushi madurado.,0.44507479667663574
106,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).",a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.4465268850326538
107,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).",a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.4465268850326538
108,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,"pero anterior a ese período, el sushi ya estaba difundido por todo el mar japonés.",0.44659197330474854
109,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","los habitantes a lo largo del río mekong que cultivaban arroz descubrieron  que podían conservar el pescado en arroz cocido por mucho tiempo, ya que mediante la fermentación se producen varios compuestos químicos que aromatizan y dan sabor: ácido láctico y ácido acético.",0.4481615424156189
110,"a esta nueva forma de ingerir el pescado crudo con arroz la denominaron haya-zushi (sushi rápido), debido a que su preparación era mucho más simple y rápida.",este sushi se le conoce como sushi madurado.,0.44840049743652344
111,"durante el período del imperio mongol que se expandió por el territorio chino, esta forma de conservar el pescado quedó parcialmente olvidada, quizás por ser las costumbres mongolas más carnívoras.",a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.44875067472457886
112,"durante el período del imperio mongol que se expandió por el territorio chino, esta forma de conservar el pescado quedó parcialmente olvidada, quizás por ser las costumbres mongolas más carnívoras.",a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.44875067472457886
113,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","se sabe, por una referencia antigua, que se usó, alguna vez, el sushi para pagar los impuestos.",0.44899365305900574
114,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.44951963424682617
115,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,a esta manera de sushi  ahora se le llama nare-zushi (sushi maduro).,0.44951963424682617
116,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,"el descubrir el vinagre de arroz, hizo que se mezcle el vinagre con el arroz recién cocinado y se descubriera que no es necesario fermentar el pescado para obtener.",0.44998911023139954
117,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,"el descubrir el vinagre de arroz, hizo que se mezcle el vinagre con el arroz recién cocinado y se descubriera que no es necesario fermentar el pescado para obtener.",0.44998911023139954
118,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","para prepararlo después, se sacaba de las ánforas, se le retiraban las entrañas, el arroz se retiraba y ya entonces se ponía la carne en piezas para comerse.",0.45119789242744446
119,en la actualidad se procura mejorar las variedades de arroz empleados en la elaboración del sushi.,aun así con todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,0.45256900787353516
120,en la actualidad se procura mejorar las variedades de arroz empleados en la elaboración del sushi.,aun así con todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,0.45256900787353516
